key,cz,en,ch
germanic_city_479,流焰城,Flowing Flame City,流焰城
germanic_city_480,虚空城,Void City,虛空城
germanic_city_481,辉耀城,Brilliant Glory City,輝耀城
germanic_city_482,烬土城,Ash Land City,燼土城
germanic_city_483,罪痕城,Sin Mark City,罪痕城
germanic_city_484,邪月城,Evil Moon City,邪月城
germanic_city_485,魂影城,Soul Shadow City,魂影城
germanic_city_486,暗流城,Undercurrent City,暗流城
germanic_city_487,圣盾城,Holy Shield City,聖盾城
germanic_city_488,沧澜城,Canglan City,滄瀾城
germanic_city_489,永恒城,Eternal City,永恆城
germanic_city_490,苍魂城,Pale Soul City,蒼魂城
germanic_city_491,堕落城,Fallen City,墮落城
germanic_city_492,白羽城,White Feather City,白羽城
germanic_city_493,银川城,Silver River City,銀川城
germanic_city_494,蛇骨城,Serpent Bone City,蛇骨城
germanic_city_495,狂战城,Berserker City,狂戰城
germanic_city_496,日珥城,Solar Flare City,日珥城
germanic_city_497,净光城,Pure Light City,淨光城
germanic_city_498,暗翼城,Dark Wing City,暗翼城
germanic_city_499,狂月城,Frenzied Moon City,狂月城
germanic_city_500,虚灵城,Void Spirit City,虛靈城
germanic_city_501,诡影城,Deceptive Shadow City,詭影城
germanic_city_502,毁灭城,Destruction City,毀滅城
germanic_city_503,炽羽城,Blazing Feather City,熾羽城
germanic_city_504,幻影城,Phantom City,幻影城
germanic_city_505,圣雪城,Holy Snow City,聖雪城
germanic_city_506,星夜城,Starry Night City,星夜城
germanic_city_507,烬空城,Ash Sky City,燼空城
germanic_city_508,风暴之巅,Storm Peak,風暴之巔
germanic_city_509,碧海港,Azure Sea Harbor,碧海港
germanic_city_510,迷雾堡,Mist Fort,迷霧堡
germanic_city_511,影刃镇,Shadow Blade Town,影刃鎮
germanic_city_512,碎石城,Crushed Stone City,碎石城
germanic_city_513,远征港,Expedition Harbor,遠征港
germanic_city_514,龙焰市,Dragon Flame City,龍焰市
germanic_city_515,钢铁之心,Steel Heart,鋼鐵之心
germanic_city_516,晨曦之光,Dawn Light,晨曦之光
germanic_city_517,黑曜镇,Obsidian Town,黑曜鎮
germanic_city_518,银沙城,Silver Sand City,銀沙城
germanic_city_519,星火堡,Star Fire Fort,星火堡
germanic_city_520,破晓市,Dawnbreak City,破曉市
germanic_city_521,远古港,Ancient Harbor,遠古港
germanic_city_522,幽泉镇,Secluded Spring Town,幽泉鎮
germanic_city_523,铁壁城,Iron Wall City,鐵壁城
germanic_city_524,烈阳港,Blazing Sun Harbor,烈陽港
germanic_city_525,幻影之门,Phantom Gate,幻影之門
germanic_city_526,苍穹市,Vault City,蒼穹市
germanic_city_527,砂岩城,Sandstone City,砂岩城
germanic_city_528,冬狼堡,Winter Wolf Fort,冬狼堡
germanic_city_529,影翼镇,Shadow Wing Town,影翼鎮
germanic_city_530,雷鸣港,Thunder Harbor,雷鳴港
germanic_city_531,绿洲城,Oasis City,綠洲城
germanic_city_532,破浪市,Wave Breaker City,破浪市
germanic_city_533,赤焰镇,Red Flame Town,赤焰鎮
germanic_city_534,浮空城,Floating City,浮空城
germanic_city_535,逐风港,Wind Chase Harbor,逐風港
germanic_city_536,霜刃市,Frost Blade City,霜刃市
germanic_city_537,晨星城,Morning Star City,晨星城
germanic_city_538,暗影之谷,Shadow Valley,暗影之谷
germanic_city_539,远航镇,Voyage Town,遠航鎮
germanic_city_540,烈风堡,Gale Wind Fort,烈風堡
germanic_city_541,银翼市,Silver Wing City,銀翼市
germanic_city_542,星辰之眼,Star Eye,星辰之眼
germanic_city_543,赤月港,Red Moon Harbor,赤月港
germanic_city_544,暴风城,Stormwind City,暴風城
germanic_city_545,碧波市,Azure Wave City,碧波市
germanic_city_546,迷踪镇,Mysterious Trail Town,迷蹤鎮
germanic_city_547,幽影之巢,Shadow Nest,幽影之巢
germanic_city_548,石峰城,Stone Peak City,石峰城
germanic_city_549,远星港,Distant Star Harbor,遠星港
germanic_city_550,龙骨市,Dragon Bone City,龍骨市
germanic_city_551,钢羽镇,Steel Feather Town,鋼羽鎮
germanic_city_552,晨曦之城,Dawn City,晨曦之城
germanic_city_553,暗月港,Dark Moon Harbor,暗月港
germanic_city_554,银蹄市,Silver Hoof City,銀蹄市
germanic_city_555,星火镇,Star Fire Town,星火鎮
germanic_city_556,破碎之地,Shattered Land,破碎之地
germanic_city_557,远行城,Journey City,遠行城
germanic_city_558,幽谷镇,Secluded Valley Town,幽谷鎮
germanic_city_559,铁锤港,Iron Hammer Harbor,鐵鎚港
germanic_city_560,烈火市,Blazing Fire City,烈火市
germanic_city_561,幻影之城,Phantom City,幻影之城
germanic_city_562,苍狼港,Grey Wolf Harbor,蒼狼港
germanic_city_563,砂砾市,Gravel City,砂礫市
germanic_city_564,冬日城,Winter City,冬日城
germanic_city_565,影歌镇,Shadow Song Town,影歌鎮
germanic_city_566,雷霆市,Thunder City,雷霆市
germanic_city_567,绿林港,Green Forest Harbor,綠林港
germanic_city_568,破城堡,Broken Castle,破城堡
germanic_city_569,赤石镇,Red Stone Town,赤石鎮
germanic_city_570,浮影港,Floating Shadow Harbor,浮影港
germanic_city_571,逐浪市,Wave Chaser City,逐浪市
germanic_city_572,霜狼城,Frost Wolf City,霜狼城
germanic_city_573,晨风镇,Morning Wind Town,晨風鎮
germanic_city_574,暗影之城,Shadow City,暗影之城
germanic_city_575,远望港,Lookout Harbor,遠望港
germanic_city_576,烈焰镇,Blazing Flame Town,烈焰鎮
germanic_city_577,银光市,Silver Light City,銀光市
germanic_city_578,霜铁镇,Frost Iron Town,霜鐵鎮
germanic_city_579,石溪村,Stone Stream Village,石溪村
germanic_city_580,长风郡,Long Wind County,長風郡
germanic_city_581,塔恩霍尔堡,Tarnhall Fort,塔恩霍爾堡
germanic_city_582,格里芬镇,Griffin Town,格里芬鎮
germanic_city_583,艾尔贝里郡,Elberry County,艾爾貝里郡
germanic_city_584,晨雾堡,Morning Mist Fort,晨霧堡
germanic_city_585,远星城,Distant Star City,遠星城
germanic_city_586,维克兰镇,Viklan Town,維克蘭鎮
germanic_city_587,落日郡,Sunset County,落日郡
germanic_city_588,星辉镇,Starlight Town,星輝鎮
germanic_city_589,铁杉村,Iron Hemlock Village,鐵杉村
germanic_city_590,风语堡,Wind Whisper Fort,風語堡
germanic_city_591,翡翠溪镇,Emerald Stream Town,翡翠溪鎮
germanic_city_592,苍狼郡,Grey Wolf County,蒼狼郡
germanic_city_593,晨曦港,Dawn Harbor,晨曦港
germanic_city_594,雷洛克镇,Rellock Town,雷洛克鎮
germanic_city_595,黑岩堡,Black Rock Fort,黑岩堡
germanic_city_596,银泉村,Silver Spring Village,銀泉村
germanic_city_597,圣光郡,Holy Light County,聖光郡
germanic_city_598,黄金岭镇,Golden Ridge Town,黃金嶺鎮
germanic_city_599,白羽堡,White Feather Fort,白羽堡
germanic_city_600,北境郡,North County,北境郡
germanic_city_601,晨风镇,Morning Wind Town,晨風鎮
germanic_city_602,远川城,Distant River City,遠川城
germanic_city_603,落松郡,Falling Pine County,落松郡
germanic_city_604,赤焰堡,Red Flame Fort,赤焰堡
germanic_city_605,云雾村,Cloud Mist Village,雲霧村
germanic_city_606,狂澜镇,Raging Wave Town,狂瀾鎮
germanic_city_607,落雪郡,Falling Snow County,落雪郡
germanic_city_608,影风堡,Shadow Wind Fort,影風堡
germanic_city_609,白橡镇,White Oak Town,白橡鎮
germanic_city_610,苍影郡,Pale Shadow County,蒼影郡
germanic_city_611,远征堡,Expedition Fort,遠征堡
germanic_city_612,长夜村,Long Night Village,長夜村
germanic_city_613,风暴镇,Storm Town,風暴鎮
germanic_city_614,幽泉郡,Secluded Spring County,幽泉郡
germanic_city_615,赤松堡,Red Pine Fort,赤松堡
germanic_city_616,烈阳镇,Blazing Sun Town,烈陽鎮
germanic_city_617,雷泽村,Thunder Marsh Village,雷澤村
germanic_city_618,绿蔷郡,Green Rose County,綠薔郡
germanic_city_619,辉光城,Brilliant Light City,輝光城
germanic_city_620,霜月镇,Frost Moon Town,霜月鎮
germanic_city_621,暗溪堡,Dark Stream Fort,暗溪堡
germanic_city_622,灰林村,Grey Forest Village,灰林村
germanic_city_623,月溪郡,Moon Stream County,月溪郡
germanic_city_624,古塔镇,Ancient Tower Town,古塔鎮
germanic_city_625,风霜堡,Wind Frost Fort,風霜堡
germanic_city_626,赤湾村,Red Bay Village,赤灣村
germanic_city_627,湖心郡,Lake Heart County,湖心郡
germanic_city_628,铁锤镇,Iron Hammer Town,鐵鎚鎮
germanic_city_629,影森堡,Shadow Forest Fort,影森堡
germanic_city_630,晨光郡,Morning Light County,晨光郡
germanic_city_631,落霞镇,Sunset Glow Town,落霞鎮
germanic_city_632,星辰村,Star Village,星辰村
germanic_city_633,破晓郡,Dawnbreak County,破曉郡
germanic_city_634,战旗堡,War Banner Fort,戰旗堡
germanic_city_635,雾岚镇,Fog Mist Town,霧嵐鎮
germanic_city_636,银鹿村,Silver Deer Village,銀鹿村
germanic_city_637,雷歌郡,Thunder Song County,雷歌郡
germanic_city_638,深谷镇,Deep Valley Town,深谷鎮
germanic_city_639,白石堡,White Stone Fort,白石堡
germanic_city_640,赤环村,Red Ring Village,赤環村
germanic_city_641,翠峰郡,Emerald Peak County,翠峰郡
germanic_city_642,远山镇,Distant Mountain Town,遠山鎮
germanic_city_643,风鸣堡,Wind Call Fort,風鳴堡
germanic_city_644,霜叶村,Frost Leaf Village,霜葉村
germanic_city_645,苍穹郡,Vault County,蒼穹郡
germanic_city_646,金雀镇,Golden Sparrow Town,金雀鎮
germanic_city_647,雷鸣堡,Thunder Fort,雷鳴堡
germanic_city_648,落羽村,Falling Feather Village,落羽村
germanic_city_649,星海之城,Star Sea City,星海之城
germanic_city_650,水镜之城,Water Mirror City,水鏡之城
germanic_city_651,风语之谷,Wind Whisper Valley,風語之谷
germanic_city_652,雷鸣之巅,Thunder Peak,雷鳴之巔
germanic_city_653,冰晶之域,Ice Crystal Domain,冰晶之域
germanic_city_654,勇气之城,Courage City,勇氣之城
germanic_city_655,智慧之都,Wisdom Capital,智慧之都
germanic_city_656,和平之谷,Peace Valley,和平之谷
germanic_city_657,坚韧之堡,Resilience Fort,堅韌之堡
germanic_city_658,独角兽之谷,Unicorn Valley,獨角獸之谷
germanic_city_659,凤羽之都,Phoenix Feather Capital,鳳羽之都
germanic_city_660,青山之都,Green Mountain Capital,青山之都
germanic_city_661,碧海之都,Azure Sea Capital,碧海之都
germanic_city_662,湖畔之城,Lakeside City,湖畔之城
germanic_city_663,金星之都,Golden Star Capital,金星之都
germanic_city_664,翡翠之镇,Jade Town,翡翠之鎮
germanic_city_665,钢铁之都,Steel Capital,鋼鐵之都
germanic_city_666,黎明之都,Dawn Capital,黎明之都
germanic_city_667,时光之镇,Time Town,時光之鎮
germanic_city_668,希望之都,Hope Capital,希望之都
germanic_city_669,自由之镇,Freedom Town,自由之鎮
germanic_city_670,梦境之镇,Dream Town,夢境之鎮
germanic_city_671,灵感之城,Inspiration City,靈感之城
germanic_city_672,真理之镇,Truth Town,真理之鎮
germanic_city_673,爱之都,Love Capital,愛之都
germanic_city_674,和谐之都,Harmony Capital,和諧之都
